Record_ID,Source_unit,Ingredient_Class,Ingredient_Class_CN,Sample_ID,Pig_Ordinal,Stage_Group_std,Initial_BW_kg,DMI_kg_d,N_Intake_g_d,Analysis_N_Intake_g_d,Analysis_Fecal_N_g_d,Analysis_Urinary_N_g_d,Analysis_Retained_N_g_d,Analysis_Total_N_Excretion_g_d,N_to_DMI_g_kg,DMI_per_BW,N_Intake_per_BW,Analysis_Diet_CP_pct_DM,Analysis_Diet_EE_pct_DM,Analysis_Diet_NDF_pct_DM,Analysis_Diet_ADF_pct_DM,Diet_Ash_pct_DM,Analysis_Diet_Starch_pct_DM,Diet_DM_pct_asfed,Raw_Diet_CP_pct_asfed,Raw_Diet_CP_pct_DM_derived,CP_N_consistent_minus_raw_DM,CP_consistency_status,Reported_BW_text,Backcalculated_BW_kg_not_used,Origin,Formula_Provenance,Starch_rule,BW_rule,DMI_NI_decision_time_rule,P2_source,Mass_balance_error_g_d
REALV6R_0365,Paddy rice::RealV6_稻谷_sample1,Paddy rice,稻谷,1,5,nursery,20.0,0.6948799999999999,15.881524505597039,15.881524505597039,2.785377551892556,3.112835786666663,9.983311167037819,5.898213338559219,22.855060594055146,0.034744,0.7940762252798519,14.284412871284466,1.5657379691457518,17.580013815335022,7.2645636656688914,6.355054110062168,,86.86,12.41,14.287358968454985,-0.0029460971705184136,CONSISTENT,20.0±1.3 kg,20.0,"Jiamusi, Heilongjiang",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0366,Paddy rice::RealV6_稻谷_sample1,Paddy rice,稻谷,1,6,nursery,20.0,0.6948799999999999,15.881524505597039,15.881524505597039,1.775707819743338,3.6842125,10.4216041858537,5.459920319743338,22.855060594055146,0.034744,0.7940762252798519,14.284412871284466,1.5657379691457518,17.580013815335022,7.2645636656688914,6.355054110062168,,86.86,12.41,14.287358968454985,-0.0029460971705184136,CONSISTENT,20.0±1.3 kg,20.0,"Jiamusi, Heilongjiang",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0367,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,1,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,2.000167679370526,5.011100500000006,6.926332486331308,7.011268179370532,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,8.881784197001252e-16
REALV6R_0368,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,2,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,1.450105555555554,2.265585,10.221910110146286,3.715690555555554,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0369,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,3,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,2.981170868982792,1.557620000000002,9.398809796719046,4.538790868982794,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0370,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,4,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,2.227350964454241,2.168489333333334,9.541760367914264,4.395840297787575,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0371,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,5,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,3.095915621668893,4.384716666666676,6.456968377366271,7.480632288335569,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-8.881784197001252e-16
REALV6R_0372,Paddy rice::RealV6_稻谷_sample2,Paddy rice,稻谷,2,6,nursery,20.0,0.69336,13.93760066570184,13.93760066570184,2.883587920481933,4.785767333333339,6.268245411886569,7.669355253815271,20.101535516473174,0.034668,0.696880033285092,12.563459697795734,2.665282104534441,18.08007384331372,7.499711549555786,7.061266874350986,,86.67,10.89,12.564901349948078,-0.0014416521523443748,CONSISTENT,20.0±1.3 kg,20.0,"Baicheng, Jilin",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0373,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,1,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,2.206906406076178,3.3177285,6.793546912105661,5.524634906076178,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0374,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,2,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,2.192358138957823,1.314872,8.810951679224017,3.507230138957823,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0375,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,3,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,2.523417112733179,2.686153786666663,7.108610918781998,5.209570899399842,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-8.881784197001252e-16
REALV6R_0376,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,4,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,2.337489191723609,0.8850933333333311,9.095599293124899,3.22258252505694,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0377,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,5,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,1.789685166223405,4.08172,6.446776651958435,5.871405166223405,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0378,Paddy rice::RealV6_稻谷_sample3,Paddy rice,稻谷,3,6,nursery,20.0,0.6952,12.31818181818184,12.31818181818184,2.909894889105978,2.365062,7.043224929075862,5.274956889105978,17.71890365100955,0.03476,0.615909090909092,11.074314781880968,2.681242807825086,18.411967779056383,8.665132336018411,7.065592635212887,,86.9,9.62,11.07019562715765,0.004119154723317919,CONSISTENT,20.0±1.3 kg,20.0,"Wuhan, Hubei",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0379,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,1,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,3.142868925262163,3.857118666666656,10.98809748665662,6.999987591928819,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0380,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,2,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,3.066461126008496,1.851487,13.070136952576942,4.917948126008496,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0381,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,3,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,1.537003695279232,2.546202000000004,13.904879383306202,4.083205695279236,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0382,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,4,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,1.542071905482858,2.290115000000003,14.155898173102578,3.832186905482861,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0383,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,5,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,2.688194444444458,2.616348166666665,12.683542467474316,5.304542611111122,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0384,Paddy rice::RealV6_稻谷_sample4,Paddy rice,稻谷,4,6,nursery,20.0,0.70016,17.98808507858544,17.98808507858544,1.493341855222169,5.809293999999993,10.685449223363277,7.302635855222162,25.69139207978953,0.035008,0.8994042539292719,16.057120049868455,1.4853747714808045,16.316270566727606,7.106946983546618,6.764168190127971,,87.52,14.05,16.05347349177331,0.003646558095145025,CONSISTENT,20.0±1.3 kg,20.0,"Nanchang, Jiangxi",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0385,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,1,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,1.618417513507463,4.443633,9.420876947104219,6.062050513507463,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0386,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,2,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,2.063603491271821,3.391741000000006,10.027582969339855,5.455344491271827,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0387,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,3,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,2.513635182011098,0.560512666666666,12.408779611933918,3.074147848677764,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0388,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,4,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,2.290428865924807,1.54356,11.648938594686875,3.833988865924807,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0389,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,5,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,3.262707999099149,3.620410166666664,8.599809294845869,6.883118165765813,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0390,Paddy rice::RealV6_稻谷_sample5,Paddy rice,稻谷,5,6,nursery,20.0,0.6944,15.482927460611682,15.482927460611682,2.718163645198068,2.764848333333337,9.999915482080278,5.483011978531405,22.29684254120346,0.03472,0.7741463730305841,13.935526588252161,1.0483870967741935,17.903225806451612,7.511520737327189,6.612903225806452,,86.8,12.1,13.940092165898617,-0.004565577646456376,CONSISTENT,20.0±1.3 kg,20.0,"Zunyi, Guizhou",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0391,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,1,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,2.104756348009073,3.401082333333342,11.343946548718979,5.505838681342415,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0392,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,2,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,3.195898743305948,1.772432666666665,11.88145382008878,4.968331409972613,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0393,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,3,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,3.13721197411002,2.877714,10.834859255951372,6.01492597411002,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0394,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,4,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,2.498173498891008,2.69703,11.654581731170385,5.195203498891008,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0395,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,5,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,1.050887080932952,2.17153933333333,13.62735881579511,3.222426414266282,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0396,Paddy rice::RealV6_稻谷_sample6,Paddy rice,稻谷,6,6,nursery,20.0,0.78192,16.849785230061393,16.849785230061393,3.735247711571418,3.302946999999997,9.811590518489979,7.038194711571415,21.549244462427605,0.039096,0.8424892615030697,13.468277789017252,2.61279926335175,18.77302025782689,7.734806629834255,6.111878453038674,,86.88,11.7,13.466850828729282,0.0014269602879704024,CONSISTENT,20.0±1.3 kg,22.5,"Yueyang, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0397,Paddy rice::RealV6_稻谷_sample7,Paddy rice,稻谷,7,1,nursery,20.0,0.77859,16.837390873797567,16.837390873797567,2.518308086751537,6.108693833333317,8.210388953712712,8.627001920084854,21.62549078950098,0.0389295,0.8418695436898783,13.515931743438111,4.589064847994451,18.471852964975145,7.74476939082187,6.519477517050051,,86.51,11.69,13.512888683389201,0.0030430600489097515,CONSISTENT,20.0±1.3 kg,22.5,"Yongzhou, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0398,Paddy rice::RealV6_稻谷_sample7,Paddy rice,稻谷,7,2,nursery,20.0,0.77859,16.837390873797567,16.837390873797567,2.539688789396545,2.745766666666672,11.55193541773435,5.285455456063216,21.62549078950098,0.0389295,0.8418695436898783,13.515931743438111,4.589064847994451,18.471852964975145,7.74476939082187,6.519477517050051,,86.51,11.69,13.512888683389201,0.0030430600489097515,CONSISTENT,20.0±1.3 kg,22.5,"Yongzhou, Hunan",Paddy rice paper Table 3,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
